Running on Cartesius 

[1;31mtime	Tue Jan 13 23:18:16 CET 2015[0;39m
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 42
[36:tcn2] unexpected disconnect completion event from [44:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 36
[60:tcn3] unexpected DAPL connection event 0x4006 from 0
Assertion failed in file ../../dapl_poll_rc.c at line 1675: 0
internal ABORT - process 60
[62:tcn3] unexpected DAPL connection event 0x4006 from 0
Assertion failed in file ../../dapl_poll_rc.c at line 1675: 0
internal ABORT - process 62
[63:tcn3] unexpected DAPL connection event 0x4006 from 0
Assertion failed in file ../../dapl_poll_rc.c at line 1675: 0
internal ABORT - process 63
[56:tcn3] unexpected DAPL connection event 0x4006 from 0
Assertion failed in file ../../dapl_poll_rc.c at line 1675: 0
internal ABORT - process 56
[47:tcn3] unexpected disconnect completion event from [31:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 47
[44:tcn3] unexpected disconnect completion event from [28:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 44
[46:tcn3] unexpected disconnect completion event from [30:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 46
[55:tcn3] unexpected disconnect completion event from [39:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 55
[43:tcn3] unexpected disconnect completion event from [39:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 43
[52:tcn3] unexpected disconnect completion event from [36:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 52
[58:tcn3] unexpected disconnect completion event from [42:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 58
[50:tcn3] unexpected disconnect completion event from [42:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 50
[51:tcn3] unexpected disconnect completion event from [35:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 51
[59:tcn3] unexpected disconnect completion event from [27:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 59
[45:tcn3] unexpected disconnect completion event from [41:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 45
[57:tcn3] unexpected disconnect completion event from [41:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 57
[49:tcn3] unexpected disconnect completion event from [41:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 49
[23:tcn2] unexpected disconnect completion event from [55:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 23
[41:tcn2] unexpected disconnect completion event from [43:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 41
[27:tcn2] unexpected disconnect completion event from [43:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 27
[35:tcn2] unexpected disconnect completion event from [43:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 35
[26:tcn2] unexpected disconnect completion event from [58:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 26
[34:tcn2] unexpected disconnect completion event from [50:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 34
[25:tcn2] unexpected disconnect completion event from [57:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 25
[33:tcn2] unexpected disconnect completion event from [49:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 33
[53:tcn3] unexpected disconnect completion event from [37:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 53
[61:tcn3] unexpected disconnect completion event from [29:tcn2]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 61
[37:tcn2] unexpected disconnect completion event from [45:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 37
[29:tcn2] unexpected disconnect completion event from [45:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 29
srun: error: tcn1: task 0: Segmentation fault (core dumped)
srun: Terminating job step 1123112.161
slurmd[tcn1]: *** STEP 1123112.161 KILLED AT 2015-01-13T23:22:47 WITH SIGNAL 9 ***
slurmd[tcn2]: *** STEP 1123112.161 KILLED AT 2015-01-13T23:22:47 WITH SIGNAL 9 ***
slurmd[tcn3]: *** STEP 1123112.161 KILLED AT 2015-01-13T23:22:47 WITH SIGNAL 9 ***
srun: Job step aborted: Waiting up to 2 seconds for job step to finish.
slurmd[tcn2]: *** STEP 1123112.161 KILLED AT 2015-01-13T23:22:47 WITH SIGNAL 9 ***
slurmd[tcn1]: *** STEP 1123112.161 KILLED AT 2015-01-13T23:22:47 WITH SIGNAL 9 ***
slurmd[tcn3]: *** STEP 1123112.161 KILLED AT 2015-01-13T23:22:47 WITH SIGNAL 9 ***
srun: error: tcn2: tasks 22,38: Killed
srun: error: tcn2: tasks 23-37,39-42: Exited with exit code 1
srun: error: tcn3: tasks 43-53,55-63: Exited with exit code 1
srun: error: tcn3: task 54: Killed
srun: error: tcn1: tasks 1-21: Killed
poly8_2.mtx-P1	1	49	241	0.100375	14	0.010618	0.010147	0.000462	0.000009	0.000211	0.000246	0.000005
poly8_2.mtx-P2	2	49	241	0.100375	14	0.015761	0.014208	0.001529	0.000024	0.000565	0.000954	0.000010
poly8_2.mtx-P4	4	49	241	0.100375	14	0.009909	0.007252	0.002621	0.000036	0.000929	0.001690	0.000002
poly8_2.mtx-P8	8	49	241	0.100375	14	0.016670	0.012659	0.003948	0.000063	0.001449	0.002491	0.000007
poly8_3.mtx-P1	1	225	1345	0.026568	25	0.014652	0.013368	0.001270	0.000014	0.000798	0.000447	0.000025
poly8_3.mtx-P2	2	225	1345	0.026568	25	0.030999	0.028053	0.002913	0.000033	0.001204	0.001693	0.000016
