Running on Cartesius 

[1;31mtime	Thu Jan  8 12:02:52 CET 2015[0;39m
mat_name\tp\tn\tk\ttime_init\ttime_mv\ttime_ip\ttime_done\ttime_total
randmat_2048_0_02.mtx-P8	8	2048	3	0.054216	0.000752	0.000539	0.055511	0.055607
randmat_2048_0_02.mtx-P16	16	2048	3	0.056168	0.000925	0.000878	0.057974	0.058106
randmat_2048_0_02.mtx-P32	32	2048	3	0.218223	0.002649	0.005012	0.225887	0.226359
randmat_2048_0_02.mtx-P64	64	2048	3	0.779918	0.003665	0.006931	0.790518	0.791181
randmat_2048_0_03.mtx-P1	1	2048	2	0.086181	0.000792	0.000053	0.087039	0.087105
randmat_2048_0_03.mtx-P2	2	2048	2	0.084422	0.000785	0.000164	0.085380	0.085452
randmat_2048_0_03.mtx-P4	4	2048	2	0.078627	0.000555	0.000242	0.079432	0.079507
randmat_2048_0_03.mtx-P8	8	2048	2	0.077300	0.000497	0.000397	0.078198	0.078291
randmat_2048_0_03.mtx-P16	16	2048	2	0.079771	0.000686	0.000579	0.081040	0.081180
randmat_2048_0_03.mtx-P32	32	2048	2	0.243922	0.001891	0.003525	0.249340	0.249812
randmat_2048_0_03.mtx-P64	64	2048	2	0.816917	0.002531	0.004592	0.824041	0.824714
randmat_2048_0_04.mtx-P1	1	2048	2	0.113984	0.000917	0.000053	0.114967	0.115034
randmat_2048_0_04.mtx-P2	2	2048	2	0.110060	0.000894	0.000181	0.111149	0.111232
randmat_2048_0_04.mtx-P4	4	2048	2	0.102762	0.000590	0.000239	0.103596	0.103673
randmat_2048_0_04.mtx-P8	8	2048	2	0.100178	0.000535	0.000354	0.101070	0.101161
randmat_2048_0_04.mtx-P16	16	2048	2	0.102324	0.000654	0.000583	0.103564	0.103697
randmat_2048_0_04.mtx-P32	32	2048	2	0.259502	0.001831	0.003387	0.264724	0.265196
randmat_2048_0_04.mtx-P64	64	2048	2	0.817683	0.002535	0.004696	0.824917	0.825578
randmat_2048_0_05.mtx-P1	1	2048	2	0.140390	0.001017	0.000050	0.141471	0.141538
randmat_2048_0_05.mtx-P2	2	2048	2	0.134729	0.000965	0.000164	0.135872	0.135956
randmat_2048_0_05.mtx-P4	4	2048	2	0.130441	0.000634	0.000225	0.131304	0.131378
randmat_2048_0_05.mtx-P8	8	2048	2	0.123611	0.000538	0.000384	0.124537	0.124631
randmat_2048_0_05.mtx-P16	16	2048	2	0.124611	0.000643	0.000554	0.125810	0.125949
randmat_2048_0_05.mtx-P32	32	2048	2	0.283042	0.001838	0.003378	0.288260	0.288738
randmat_2048_0_05.mtx-P64	64	2048	2	0.842508	0.002554	0.004614	0.849680	0.850354
randmat_2048_0_1.mtx-P1	1	2048	2	0.279399	0.001583	0.000053	0.281049	0.281114
randmat_2048_0_1.mtx-P2	2	2048	2	0.265454	0.001235	0.000159	0.266857	0.266931
randmat_2048_0_1.mtx-P4	4	2048	2	0.248815	0.000750	0.000258	0.249826	0.249902
randmat_2048_0_1.mtx-P8	8	2048	2	0.239867	0.000609	0.000357	0.240837	0.240929
randmat_2048_0_1.mtx-P16	16	2048	2	0.239146	0.000659	0.000555	0.240362	0.240489
randmat_2048_0_1.mtx-P32	32	2048	2	0.399907	0.001882	0.003375	0.405164	0.405637
randmat_2048_0_1.mtx-P64	64	2048	2	0.981819	0.002664	0.004729	0.989214	0.989945
randmat_2048_0_2.mtx-P1	1	2048	2	0.571234	0.002824	0.000054	0.574130	0.574195
randmat_2048_0_2.mtx-P2	2	2048	2	0.529235	0.001857	0.000154	0.531255	0.531334
randmat_2048_0_2.mtx-P4	4	2048	2	0.491485	0.001030	0.000253	0.492772	0.492845
